date	CPU 1	CPU 2	CPU 3	CPU 4
28799	2.85	2.85	1.90	5.71
28800	2.85	2.85	1.90	5.71
28801	2.85	2.85	1.90	0.25
28802	0.12	0.12	0.08	0.25
28803	0.12	0.12	0.08	0.25
28804	0.12	0.12	0.08	0.25
28805	0.12	0.12	0.08	0.25
28806	0.12	0.12	0.08	0.92
28807	1.85	1.85	0.92	0.92
28808	1.85	1.85	0.92	0.92
28809	1.85	1.85	0.92	0.92
28810	1.85	1.85	0.92	0.92
28811	1.85	1.85	0.92	0.04
28812	0.08	0.08	0.04	0.04
28813	0.08	0.08	0.04	0.04
28814	0.08	0.08	0.04	0.04
28815	0.08	0.08	0.04	0.04
28816	0.08	0.08	0.04	1.93
28817	1.93	1.93	0.96	1.93
28818	1.93	1.93	0.96	1.93
28819	1.93	1.93	0.96	1.93
28820	1.93	1.93	0.96	1.93
28821	1.93	1.93	0.96	0.08
28822	0.08	0.08	0.04	0.08
28823	0.08	0.08	0.04	0.08
28824	0.08	0.08	0.04	0.08
28825	0.08	0.08	0.04	0.08
28826	0.08	0.08	0.04	1.92
28827	1.92	2.88	0.96	1.92
28828	1.92	2.88	0.96	1.92
28829	1.92	2.88	0.96	1.92
28830	1.92	2.88	0.96	1.92
28831	1.92	2.88	0.96	0.09
28832	0.09	0.13	0.04	0.09
28833	0.09	0.13	0.04	0.09
28834	0.09	0.13	0.04	0.09
28835	0.09	0.13	0.04	0.09
28836	0.09	0.13	0.04	2.89
28837	2.89	0.96	1.92	2.89
28838	2.89	0.96	1.92	2.89
28839	2.89	0.96	1.92	2.89
28840	2.89	0.96	1.92	2.89
28841	2.89	0.96	1.92	0.12
28842	0.12	0.04	0.08	0.12
28843	0.12	0.04	0.08	0.12
28844	0.12	0.04	0.08	0.12
28845	0.12	0.04	0.08	0.12
28846	0.12	0.04	0.08	2.82
28847	1.88	0.94	1.88	2.82
28848	1.88	0.94	1.88	2.82
28849	1.88	0.94	1.88	2.82
28850	1.88	0.94	1.88	2.82
28851	1.88	0.94	1.88	0.12
28852	0.08	0.04	0.08	0.12
28853	0.08	0.04	0.08	0.12
28854	0.08	0.04	0.08	0.12
28855	0.08	0.04	0.08	0.12
28856	0.08	0.04	0.08	1.92
28857	1.92	2.88	1.92	1.92
28858	1.92	2.88	1.92	1.92
28859	1.92	2.88	1.92	1.92
28860	1.92	2.88	1.92	1.92
28861	1.92	2.88	1.92	0.09
28862	0.09	0.13	0.09	0.09
28863	0.09	0.13	0.09	0.09
28864	0.09	0.13	0.09	0.09
28865	0.09	0.13	0.09	0.09
28866	0.09	0.13	0.09	1.93
28867	1.93	1.93	0.96	1.93
28868	1.93	1.93	0.96	1.93
28869	1.93	1.93	0.96	1.93
28870	1.93	1.93	0.96	1.93
28871	1.93	1.93	0.96	0.07
28872	0.07	0.07	0.04	0.07
28873	0.07	0.07	0.04	0.07
28874	0.07	0.07	0.04	0.07
28875	0.07	0.07	0.04	0.07
28876	0.07	0.07	0.04	16.24
28877	13.38	14.33	12.42	16.24
28878	13.38	14.33	12.42	16.24
28879	13.38	14.33	12.42	16.24
28880	13.38	14.33	12.42	16.24
28881	13.38	14.33	12.42	4.54
28882	5.37	18.83	5.33	4.54
28883	5.37	18.83	5.33	4.54
28884	5.37	18.83	5.33	4.54
28885	5.37	18.83	5.33	4.54
28886	5.37	18.83	5.33	5.92
28887	4.04	21.88	7.88	5.92
28888	4.04	21.88	7.88	5.92
28889	4.04	21.88	7.88	5.92
28890	4.04	21.88	7.88	5.92
28891	4.04	21.88	7.88	0.24
28892	0.16	12.41	0.33	0.24
28893	0.16	12.41	0.33	0.24
28894	0.16	12.41	0.33	0.24
28895	0.16	12.41	0.33	0.24
28896	0.16	12.41	0.33	3.85
28897	3.85	5.27	2.88	3.85
28898	3.85	5.27	2.88	3.85
28899	3.85	5.27	2.88	3.85
28900	3.85	5.27	2.88	3.85
28901	3.85	5.27	2.88	3.05
28902	10.66	13.57	2.05	3.05
28903	10.66	13.57	2.05	3.05
28904	10.66	13.57	2.05	3.05
28905	10.66	13.57	2.05	3.05
28906	10.66	13.57	2.05	4.92
28907	4.28	5.37	3.92	4.92
28908	4.28	5.37	3.92	4.92
28909	4.28	5.37	3.92	4.92
28910	4.28	5.37	3.92	4.92
28911	4.28	5.37	3.92	0.20
28912	0.16	0.20	1.12	0.20
28913	0.16	0.20	1.12	0.20
28914	0.16	0.20	1.12	0.20
28915	0.16	0.20	1.12	0.20
28916	0.16	0.20	1.12	3.83
28917	4.79	4.79	2.92	3.83
28918	4.79	4.79	2.92	3.83
28919	4.79	4.79	2.92	3.83
28920	4.79	4.79	2.92	3.83
28921	4.79	4.79	2.92	14.55
28922	14.59	14.59	13.55	14.55
28923	14.59	14.59	13.55	14.55
28924	14.59	14.59	13.55	14.55
28925	14.59	14.59	13.55	14.55
28926	14.59	14.59	13.55	3.88
28927	4.80	3.88	2.88	3.88
28928	4.80	3.88	2.88	3.88
28929	4.80	3.88	2.88	3.88
28930	4.80	3.88	2.88	3.88
28931	4.80	3.88	2.88	6.83
28932	6.87	7.78	5.83	6.83
28933	6.87	7.78	5.83	6.83
28934	6.87	7.78	5.83	6.83
28935	6.87	7.78	5.83	6.83
28936	6.87	7.78	5.83	5.08
28937	6.04	12.79	7.92	5.08
28938	6.04	12.79	7.92	5.08
28939	6.04	12.79	7.92	5.08
28940	6.04	12.79	7.92	5.08
28941	6.04	12.79	7.92	0.22
28942	0.27	0.58	0.35	0.22
28943	0.27	0.58	0.35	0.22
28944	0.27	0.58	0.35	0.22
28945	0.27	0.58	0.35	0.22
28946	0.27	0.58	0.35	2.87
28947	2.87	2.87	1.91	2.87
28948	2.87	2.87	1.91	2.87
28949	2.87	2.87	1.91	2.87
28950	2.87	2.87	1.91	2.87
28951	2.87	2.87	1.91	0.13
28952	1.08	0.13	0.08	0.13
28953	1.08	0.13	0.08	0.13
28954	1.08	0.13	0.08	0.13
28955	1.08	0.13	0.08	0.13
28956	1.08	0.13	0.08	4.82
28957	2.93	3.86	2.89	4.82
28958	2.93	3.86	2.89	4.82
28959	2.93	3.86	2.89	4.82
28960	2.93	3.86	2.89	4.82
28961	2.93	3.86	2.89	0.20
28962	0.12	0.16	0.12	0.20
28963	0.12	0.16	0.12	0.20
28964	0.12	0.16	0.12	0.20
28965	0.12	0.16	0.12	0.20
28966	0.12	0.16	0.12	4.80
28967	2.88	4.81	2.88	4.80
28968	2.88	4.81	2.88	4.80
28969	2.88	4.81	2.88	4.80
28970	2.88	4.81	2.88	4.80
28971	2.88	4.81	2.88	0.22
28972	1.09	1.18	0.13	0.22
28973	1.09	1.18	0.13	0.22
28974	1.09	1.18	0.13	0.22
28975	1.09	1.18	0.13	0.22
28976	1.09	1.18	0.13	3.83
28977	3.87	4.83	2.87	3.83
28978	3.87	4.83	2.87	3.83
28979	3.87	4.83	2.87	3.83
28980	3.87	4.83	2.87	3.83
28981	3.87	4.83	2.87	0.18
28982	0.18	1.18	0.13	0.18
28983	0.18	1.18	0.13	0.18
28984	0.18	1.18	0.13	0.18
28985	0.18	1.18	0.13	0.18
28986	0.18	1.18	0.13	5.77
28987	3.85	3.88	2.88	5.77
28988	3.85	3.88	2.88	5.77
28989	3.85	3.88	2.88	5.77
28990	3.85	3.88	2.88	5.77
28991	3.85	3.88	2.88	0.24
28992	1.12	1.12	0.12	0.24
28993	1.12	1.12	0.12	0.24
28994	1.12	1.12	0.12	0.24
28995	1.12	1.12	0.12	0.24
28996	1.12	1.12	0.12	4.81
28997	2.93	2.93	1.93	4.81
28998	2.93	2.93	1.93	4.81
28999	2.93	2.93	1.93	4.81
29000	2.93	2.93	1.93	4.81
29001	2.93	2.93	1.93	0.19
29002	1.08	1.08	0.08	0.19
29003	1.08	1.08	0.08	0.19
29004	1.08	1.08	0.08	0.19
29005	1.08	1.08	0.08	0.19
29006	1.08	1.08	0.08	3.84
29007	2.92	3.88	1.92	3.84
29008	2.92	3.88	1.92	3.84
29009	2.92	3.88	1.92	3.84
29010	2.92	3.88	1.92	3.84
29011	2.92	3.88	1.92	0.15
29012	1.08	1.11	1.04	0.15
29013	1.08	1.11	1.04	0.15
29014	1.08	1.11	1.04	0.15
29015	1.08	1.11	1.04	0.15
29016	1.08	1.11	1.04	2.89
29017	2.92	1.96	1.00	2.89
29018	2.92	1.96	1.00	2.89
29019	2.92	1.96	1.00	2.89
29020	2.92	1.96	1.00	2.89
29021	2.92	1.96	1.00	0.11
29022	0.11	1.04	0.04	0.11
29023	0.11	1.04	0.04	0.11
29024	0.11	1.04	0.04	0.11
29025	0.11	1.04	0.04	0.11
29026	0.11	1.04	0.04	5.68
29027	4.74	5.74	5.68	5.68
29028	4.74	5.74	5.68	5.68
29029	4.74	5.74	5.68	5.68
29030	4.74	5.74	5.68	5.68
29031	4.74	5.74	5.68	4.08
29032	9.79	50.07	14.62	4.08
29033	9.79	50.07	14.62	4.08
29034	9.79	50.07	14.62	4.08
29035	9.79	50.07	14.62	4.08
29036	9.79	50.07	14.62	11.67
29037	24.39	64.47	9.24	11.67
29038	24.39	64.47	9.24	11.67
29039	24.39	64.47	9.24	11.67
29040	24.39	64.47	9.24	11.67
29041	24.39	64.47	9.24	0.50
29042	2.00	3.66	0.37	0.50
29043	2.00	3.66	0.37	0.50
29044	2.00	3.66	0.37	0.50
29045	2.00	3.66	0.37	0.50
29046	2.00	3.66	0.37	3.83
29047	2.92	5.79	4.79	3.83
29048	2.92	5.79	4.79	3.83
29049	2.92	5.79	4.79	3.83
29050	2.92	5.79	4.79	3.83
29051	2.92	5.79	4.79	0.16
29052	6.84	11.76	3.08	0.16
29053	6.84	11.76	3.08	0.16
29054	6.84	11.76	3.08	0.16
29055	6.84	11.76	3.08	0.16
29056	6.84	11.76	3.08	4.81
29057	43.59	9.11	41.51	4.81
29058	43.59	9.11	41.51	4.81
29059	43.59	9.11	41.51	4.81
29060	43.59	9.11	41.51	4.81
29061	43.59	9.11	41.51	0.17
29062	9.28	1.28	3.42	0.17
29063	9.28	1.28	3.42	0.17
29064	9.28	1.28	3.42	0.17
29065	9.28	1.28	3.42	0.17
29066	9.28	1.28	3.42	25.95
29067	58.94	66.35	56.78	25.95
29068	58.94	66.35	56.78	25.95
29069	58.94	66.35	56.78	25.95
29070	58.94	66.35	56.78	25.95
29071	58.94	66.35	56.78	8.75
29072	33.14	33.46	26.34	8.75
29073	33.14	33.46	26.34	8.75
29074	33.14	33.46	26.34	8.75
29075	33.14	33.46	26.34	8.75
29076	33.14	33.46	26.34	11.84
29077	37.76	28.16	31.72	11.84
29078	37.76	28.16	31.72	11.84
29079	37.76	28.16	31.72	11.84
29080	37.76	28.16	31.72	11.84
29081	37.76	28.16	31.72	10.09
29082	13.17	8.90	3.35	10.09
29083	13.17	8.90	3.35	10.09
29084	13.17	8.90	3.35	10.09
29085	13.17	8.90	3.35	10.09
29086	13.17	8.90	3.35	5.21
29087	36.93	8.96	3.92	5.21
29088	36.93	8.96	3.92	5.21
29089	36.93	8.96	3.92	5.21
29090	36.93	8.96	3.92	5.21
29091	36.93	8.96	3.92	5.00
29092	10.12	5.15	1.12	5.00
29093	10.12	5.15	1.12	5.00
29094	10.12	5.15	1.12	5.00
29095	10.12	5.15	1.12	5.00
29096	10.12	5.15	1.12	60.49
29097	42.49	31.79	19.18	60.49
29098	42.49	31.79	19.18	60.49
29099	42.49	31.79	19.18	60.49
29100	42.49	31.79	19.18	60.49
29101	42.49	31.79	19.18	14.17
29102	43.04	16.72	5.64	14.17
29103	43.04	16.72	5.64	14.17
29104	43.04	16.72	5.64	14.17
29105	43.04	16.72	5.64	14.17
29106	43.04	16.72	5.64	5.29
29107	4.65	2.58	2.12	5.29
29108	4.65	2.58	2.12	5.29
29109	4.65	2.58	2.12	5.29
29110	4.65	2.58	2.12	5.29
29111	4.65	2.58	2.12	4.04
29112	0.13	0.09	0.09	4.04
29113	0.13	0.09	0.09	4.04
29114	0.13	0.09	0.09	4.04
29115	0.13	0.09	0.09	4.04
29116	0.13	0.09	0.09	4.96
29117	1.92	1.92	0.96	4.96
29118	1.92	1.92	0.96	4.96
29119	1.92	1.92	0.96	4.96
29120	1.92	1.92	0.96	4.96
29121	1.92	1.92	0.96	5.96
29122	0.08	0.08	0.04	5.96
29123	0.08	0.08	0.04	5.96
29124	0.08	0.08	0.04	5.96
29125	0.08	0.08	0.04	5.96
29126	0.08	0.08	0.04	31.85
29127	3.83	4.79	1.92	31.85
29128	3.83	4.79	1.92	31.85
29129	3.83	4.79	1.92	31.85
29130	3.83	4.79	1.92	31.85
29131	3.83	4.79	1.92	2.25
29132	2.08	0.19	0.08	2.25
29133	2.08	0.19	0.08	2.25
29134	2.08	0.19	0.08	2.25
29135	2.08	0.19	0.08	2.25
29136	2.08	0.19	0.08	4.85
29137	2.00	2.89	1.92	4.85
29138	2.00	2.89	1.92	4.85
29139	2.00	2.89	1.92	4.85
29140	2.00	2.89	1.92	4.85
29141	2.00	2.89	1.92	0.22
29142	3.91	0.13	0.09	0.22
29143	3.91	0.13	0.09	0.22
29144	3.91	0.13	0.09	0.22
29145	3.91	0.13	0.09	0.22
29146	3.91	0.13	0.09	4.79
29147	4.96	3.83	2.87	4.79
29148	4.96	3.83	2.87	4.79
29149	4.96	3.83	2.87	4.79
29150	4.96	3.83	2.87	4.79
29151	4.96	3.83	2.87	9.79
29152	0.21	0.17	0.13	9.79
29153	0.21	0.17	0.13	9.79
29154	0.21	0.17	0.13	9.79
29155	0.21	0.17	0.13	9.79
29156	0.21	0.17	0.13	4.24
29157	6.72	3.84	1.92	4.24
29158	6.72	3.84	1.92	4.24
29159	6.72	3.84	1.92	4.24
29160	6.72	3.84	1.92	4.24
29161	6.72	3.84	1.92	0.18
29162	4.13	0.18	0.09	0.18
29163	4.13	0.18	0.09	0.18
29164	4.13	0.18	0.09	0.18
29165	4.13	0.18	0.09	0.18
29166	4.13	0.18	0.09	3.84
29167	4.96	1.92	2.88	3.84
29168	4.96	1.92	2.88	3.84
29169	4.96	1.92	2.88	3.84
29170	4.96	1.92	2.88	3.84
29171	4.96	1.92	2.88	0.16
29172	2.12	0.08	0.12	0.16
29173	2.12	0.08	0.12	0.16
29174	2.12	0.08	0.12	0.16
29175	2.12	0.08	0.12	0.16
29176	2.12	0.08	0.12	3.84
29177	4.88	3.84	1.92	3.84
29178	4.88	3.84	1.92	3.84
29179	4.88	3.84	1.92	3.84
29180	4.88	3.84	1.92	3.84
29181	4.88	3.84	1.92	0.14
29182	2.11	0.14	0.07	0.14
29183	2.11	0.14	0.07	0.14
29184	2.11	0.14	0.07	0.14
29185	2.11	0.14	0.07	0.14
29186	2.11	0.14	0.07	6.71
29187	4.88	1.92	1.92	6.71
29188	4.88	1.92	1.92	6.71
29189	4.88	1.92	1.92	6.71
29190	4.88	1.92	1.92	6.71
29191	4.88	1.92	1.92	0.31
29192	2.13	0.09	0.09	0.31
29193	2.13	0.09	0.09	0.31
29194	2.13	0.09	0.09	0.31
29195	2.13	0.09	0.09	0.31
29196	2.13	0.09	0.09	1.92
29197	3.92	1.92	0.96	1.92
29198	3.92	1.92	0.96	1.92
29199	3.92	1.92	0.96	1.92
29200	3.92	1.92	0.96	1.92
29201	3.92	1.92	0.96	0.09
29202	1.13	0.09	0.04	0.09
29203	1.13	0.09	0.04	0.09
29204	1.13	0.09	0.04	0.09
29205	1.13	0.09	0.04	0.09
29206	1.13	0.09	0.04	3.83
29207	5.79	0.96	0.96	3.83
29208	5.79	0.96	0.96	3.83
29209	5.79	0.96	0.96	3.83
29210	5.79	0.96	0.96	3.83
29211	5.79	0.96	0.96	0.17
29212	3.13	0.04	0.04	0.17
29213	3.13	0.04	0.04	0.17
29214	3.13	0.04	0.04	0.17
29215	3.13	0.04	0.04	0.17
29216	3.13	0.04	0.04	2.89
29217	5.89	1.93	1.93	2.89
29218	5.89	1.93	1.93	2.89
29219	5.89	1.93	1.93	2.89
29220	5.89	1.93	1.93	2.89
29221	5.89	1.93	1.93	0.12
29222	2.16	0.08	0.08	0.12
29223	2.16	0.08	0.08	0.12
29224	2.16	0.08	0.08	0.12
29225	2.16	0.08	0.08	0.12
29226	2.16	0.08	0.08	2.88
29227	4.89	1.92	1.92	2.88
29228	4.89	1.92	1.92	2.88
29229	4.89	1.92	1.92	2.88
29230	4.89	1.92	1.92	2.88
29231	4.89	1.92	1.92	0.11
29232	1.14	0.07	0.07	0.11
29233	1.14	0.07	0.07	0.11
29234	1.14	0.07	0.07	0.11
29235	1.14	0.07	0.07	0.11
29236	1.14	0.07	0.07	2.79
29237	6.59	3.72	2.79	2.79
29238	6.59	3.72	2.79	2.79
29239	6.59	3.72	2.79	2.79
29240	6.59	3.72	2.79	2.79
29241	6.59	3.72	2.79	0.12
29242	7.96	0.16	0.12	0.12
29243	7.96	0.16	0.12	0.12
29244	7.96	0.16	0.12	0.12
29245	7.96	0.16	0.12	0.12
29246	7.96	0.16	0.12	1.92
29247	3.21	1.92	1.92	1.92
29248	3.21	1.92	1.92	1.92
29249	3.21	1.92	1.92	1.92
29250	3.21	1.92	1.92	1.92
29251	3.21	1.92	1.92	0.08
29252	2.04	0.08	0.08	0.08
29253	2.04	0.08	0.08	0.08
29254	2.04	0.08	0.08	0.08
29255	2.04	0.08	0.08	0.08
29256	2.04	0.08	0.08	0.96
29257	5.84	2.88	0.96	0.96
29258	5.84	2.88	0.96	0.96
29259	5.84	2.88	0.96	0.96
29260	5.84	2.88	0.96	0.96
29261	5.84	2.88	0.96	0.04
29262	1.19	0.11	0.04	0.04
29263	1.19	0.11	0.04	0.04
29264	1.19	0.11	0.04	0.04
29265	1.19	0.11	0.04	0.04
29266	1.19	0.11	0.04	3.84
29267	3.88	1.92	1.92	3.84
29268	3.88	1.92	1.92	3.84
29269	3.88	1.92	1.92	3.84
29270	3.88	1.92	1.92	3.84
29271	3.88	1.92	1.92	0.16
29272	1.12	0.08	0.08	0.16
29273	1.12	0.08	0.08	0.16
29274	1.12	0.08	0.08	0.16
29275	1.12	0.08	0.08	0.16
29276	1.12	0.08	0.08	2.88
29277	2.92	0.96	0.96	2.88
29278	2.92	0.96	0.96	2.88
29279	2.92	0.96	0.96	2.88
29280	2.92	0.96	0.96	2.88
29281	2.92	0.96	0.96	0.12
29282	1.08	0.04	0.04	0.12
29283	1.08	0.04	0.04	0.12
29284	1.08	0.04	0.04	0.12
29285	1.08	0.04	0.04	0.12
29286	1.08	0.04	0.04	4.80
29287	5.80	1.92	1.92	4.80
29288	5.80	1.92	1.92	4.80
29289	5.80	1.92	1.92	4.80
29290	5.80	1.92	1.92	4.80
29291	5.80	1.92	1.92	0.21
29292	2.17	0.08	0.08	0.21
29293	2.17	0.08	0.08	0.21
29294	2.17	0.08	0.08	0.21
29295	2.17	0.08	0.08	0.21
29296	2.17	0.08	0.08	1.91
29297	2.96	3.83	2.87	1.91
29298	2.96	3.83	2.87	1.91
29299	2.96	3.83	2.87	1.91
29300	2.96	3.83	2.87	1.91
29301	2.96	3.83	2.87	0.09
29302	1.09	0.18	0.13	0.09
29303	1.09	0.18	0.13	0.09
29304	1.09	0.18	0.13	0.09
29305	1.09	0.18	0.13	0.09
29306	1.09	0.18	0.13	3.84
29307	1.96	2.88	1.92	3.84
29308	1.96	2.88	1.92	3.84
29309	1.96	2.88	1.92	3.84
29310	1.96	2.88	1.92	3.84
29311	1.96	2.88	1.92	0.17
29312	0.09	0.13	0.09	0.17
29313	0.09	0.13	0.09	0.17
29314	0.09	0.13	0.09	0.17
29315	0.09	0.13	0.09	0.17
29316	0.09	0.13	0.09	2.88
29317	0.96	2.88	1.92	2.88
29318	0.96	2.88	1.92	2.88
29319	0.96	2.88	1.92	2.88
29320	0.96	2.88	1.92	2.88
29321	0.96	2.88	1.92	0.13
29322	0.04	0.13	0.09	0.13
29323	0.04	0.13	0.09	0.13
29324	0.04	0.13	0.09	0.13
29325	0.04	0.13	0.09	0.13
29326	0.04	0.13	0.09	1.92
29327	1.92	1.92	1.92	1.92
29328	1.92	1.92	1.92	1.92
29329	1.92	1.92	1.92	1.92
29330	1.92	1.92	1.92	1.92
29331	1.92	1.92	1.92	0.08
29332	0.08	0.08	0.08	0.08
29333	0.08	0.08	0.08	0.08
29334	0.08	0.08	0.08	0.08
29335	0.08	0.08	0.08	0.08
29336	0.08	0.08	0.08	1.93
29337	1.93	2.89	0.96	1.93
29338	1.93	2.89	0.96	1.93
29339	1.93	2.89	0.96	1.93
29340	1.93	2.89	0.96	1.93
29341	1.93	2.89	0.96	0.07
29342	0.07	0.11	0.04	0.07
29343	0.07	0.11	0.04	0.07
29344	0.07	0.11	0.04	0.07
29345	0.07	0.11	0.04	0.07
29346	0.07	0.11	0.04	6.73
29347	5.77	2.89	2.89	6.73
29348	5.77	2.89	2.89	6.73
29349	5.77	2.89	2.89	6.73
29350	5.77	2.89	2.89	6.73
29351	5.77	2.89	2.89	0.29
29352	0.25	0.12	0.12	0.29
29353	0.25	0.12	0.12	0.29
29354	0.25	0.12	0.12	0.29
29355	0.25	0.12	0.12	0.29
29356	0.25	0.12	0.12	2.88
29357	1.92	1.92	2.88	2.88
29358	1.92	1.92	2.88	2.88
29359	1.92	1.92	2.88	2.88
29360	1.92	1.92	2.88	2.88
29361	1.92	1.92	2.88	0.13
29362	0.08	0.08	0.13	0.13
29363	0.08	0.08	0.13	0.13
29364	0.08	0.08	0.13	0.13
29365	0.08	0.08	0.13	0.13
29366	0.08	0.08	0.13	2.88
29367	1.92	1.92	0.96	2.88
29368	1.92	1.92	0.96	2.88
29369	1.92	1.92	0.96	2.88
29370	1.92	1.92	0.96	2.88
29371	1.92	1.92	0.96	0.14
29372	0.09	0.09	0.05	0.14
29373	0.09	0.09	0.05	0.14
29374	0.09	0.09	0.05	0.14
29375	0.09	0.09	0.05	0.14
29376	0.09	0.09	0.05	3.84
29377	2.88	3.84	1.92	3.84
29378	2.88	3.84	1.92	3.84
29379	2.88	3.84	1.92	3.84
29380	2.88	3.84	1.92	3.84
29381	2.88	3.84	1.92	0.16
29382	0.12	0.16	0.08	0.16
29383	0.12	0.16	0.08	0.16
29384	0.12	0.16	0.08	0.16
29385	0.12	0.16	0.08	0.16
29386	0.12	0.16	0.08	2.88
29387	1.92	1.92	1.92	2.88
29388	1.92	1.92	1.92	2.88
29389	1.92	1.92	1.92	2.88
29390	1.92	1.92	1.92	2.88
29391	1.92	1.92	1.92	0.12
29392	0.08	0.08	0.08	0.12
29393	0.08	0.08	0.08	0.12
29394	0.08	0.08	0.08	0.12
29395	0.08	0.08	0.08	0.12
29396	0.08	0.08	0.08	2.88
29397	1.92	2.88	1.92	2.88
29398	1.92	2.88	1.92	2.88
29399	1.92	2.88	1.92	2.88
29400	1.92	2.88	1.92	2.88
29401	1.92	2.88	1.92	0.10
29402	0.07	0.10	0.07	0.10
29403	0.07	0.10	0.07	0.10
29404	0.07	0.10	0.07	0.10
29405	0.07	0.10	0.07	0.10
29406	0.07	0.10	0.07	3.84
29407	0.96	0.96	0.96	3.84
29408	0.96	0.96	0.96	3.84
29409	0.96	0.96	0.96	3.84
29410	0.96	0.96	0.96	3.84
29411	0.96	0.96	0.96	0.18
29412	0.04	0.04	0.04	0.18
29413	0.04	0.04	0.04	0.18
29414	0.04	0.04	0.04	0.18
29415	0.04	0.04	0.04	0.18
29416	0.04	0.04	0.04	3.83
29417	2.87	2.87	1.92	3.83
29418	2.87	2.87	1.92	3.83
29419	2.87	2.87	1.92	3.83
29420	2.87	2.87	1.92	3.83
29421	2.87	2.87	1.92	0.17
29422	0.12	0.12	0.08	0.17
29423	0.12	0.12	0.08	0.17
29424	0.12	0.12	0.08	0.17
29425	0.12	0.12	0.08	0.17
29426	0.12	0.12	0.08	3.83
29427	0.96	1.91	0.96	3.83
29428	0.96	1.91	0.96	3.83
29429	0.96	1.91	0.96	3.83
29430	0.96	1.91	0.96	3.83
29431	0.96	1.91	0.96	0.14
29432	0.03	0.07	0.03	0.14
29433	0.03	0.07	0.03	0.14
29434	0.03	0.07	0.03	0.14
29435	0.03	0.07	0.03	0.14
29436	0.03	0.07	0.03	2.87
29437	0.96	1.92	0.96	2.87
29438	0.96	1.92	0.96	2.87
29439	0.96	1.92	0.96	2.87
29440	0.96	1.92	0.96	2.87
29441	0.96	1.92	0.96	0.12
29442	0.04	0.08	0.04	0.12
29443	0.04	0.08	0.04	0.12
29444	0.04	0.08	0.04	0.12
29445	0.04	0.08	0.04	0.12
29446	0.04	0.08	0.04	3.84
29447	5.76	1.92	0.96	3.84
29448	5.76	1.92	0.96	3.84
29449	5.76	1.92	0.96	3.84
29450	5.76	1.92	0.96	3.84
29451	5.76	1.92	0.96	0.16
29452	0.24	0.08	0.04	0.16
29453	0.24	0.08	0.04	0.16
29454	0.24	0.08	0.04	0.16
29455	0.24	0.08	0.04	0.16
29456	0.24	0.08	0.04	3.84
29457	1.92	1.92	1.92	3.84
29458	1.92	1.92	1.92	3.84
29459	1.92	1.92	1.92	3.84
29460	1.92	1.92	1.92	3.84
29461	1.92	1.92	1.92	0.16
29462	0.08	0.08	0.08	0.16
29463	0.08	0.08	0.08	0.16
29464	0.08	0.08	0.08	0.16
29465	0.08	0.08	0.08	0.16
29466	0.08	0.08	0.08	3.83
29467	7.66	2.87	0.00	3.83
29468	7.66	2.87	0.00	3.83
29469	7.66	2.87	0.00	3.83
29470	7.66	2.87	0.00	3.83
29471	7.66	2.87	0.00	0.40
29472	0.79	0.30	0.00	0.40
29473	0.79	0.30	0.00	0.40
29474	0.79	0.30	0.00	0.40
29475	0.79	0.30	0.00	0.40
29476	0.79	0.30	0.00	0.00
29477	0.00	0.00	0.00	0.00
29478	0.00	0.00	0.00	0.00
29479	0.00	0.00	0.00	0.00
29480	0.00	0.00	0.00	0.00
29481	0.00	0.00	0.00	0.00
29482	0.00	0.00	0.00	0.00
29483	0.00	0.00	0.00	0.00
29484	0.00	0.00	0.00	0.00
29485	0.00	0.00	0.00	0.00
29486	0.00	0.00	0.00	0.00
29487	0.00	0.00	0.00	0.00
29488	0.00	0.00	0.00	0.00
29489	0.00	0.00	0.00	0.00
29490	0.00	0.00	0.00	0.00
29491	0.00	0.00	0.00	0.00
29492	0.00	0.00	0.00	0.00
29493	0.00	0.00	0.00	0.00
29494	0.00	0.00	0.00	0.00
29495	0.00	0.00	0.00	0.00
29496	0.00	0.00	0.00	0.00
29497	0.00	0.00	0.00	0.00
29498	0.00	0.00	0.00	0.00
29499	0.00	0.00	0.00	0.00
29500	0.00	0.00	0.00	0.00
29501	0.00	0.00	0.00	0.00
29502	0.00	0.00	0.00	0.00
29503	0.00	0.00	0.00	0.00
29504	0.00	0.00	0.00	0.00
29505	0.00	0.00	0.00	0.00
29506	0.00	0.00	0.00	0.00
29507	0.00	0.00	0.00	0.00
29508	0.00	0.00	0.00	0.00
29509	0.00	0.00	0.00	0.00
29510	0.00	0.00	0.00	0.00
29511	0.00	0.00	0.00	0.00
29512	0.00	0.00	0.00	0.00
29513	0.00	0.00	0.00	0.00
29514	0.00	0.00	0.00	0.00
29515	0.00	0.00	0.00	0.00
29516	0.00	0.00	0.00	0.00
29517	0.00	0.00	0.00	0.00
29518	0.00	0.00	0.00	0.00
29519	0.00	0.00	0.00	0.00
29520	0.00	0.00	0.00	0.00
29521	0.00	0.00	0.00	0.00
29522	0.00	0.00	0.00	0.00
29523	0.00	0.00	0.00	0.00
29524	0.00	0.00	0.00	0.00
29525	0.00	0.00	0.00	0.00
29526	0.00	0.00	0.00	0.00
29527	0.00	0.00	0.00	0.00
29528	0.00	0.00	0.00	0.00
29529	0.00	0.00	0.00	0.00
29530	0.00	0.00	0.00	0.00
29531	0.00	0.00	0.00	0.00
29532	0.00	0.00	0.00	0.00
29533	0.00	0.00	0.00	0.00
